種類,臉書貼文,元氣網文章(LINK),元氣網文章(FB LINK),
【#失智二三事】#老年記憶不好 #日常生活 #自理能力,https://www.facebook.com/share/p/15dyUfz9Pf/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10699%2F3981569%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3ynxd8eKOWFqkKq0zs3S9DTY0tUm7VuqBc5zEKV_VUpABFJRyBCC43nmI_aem_o4kJCryaYRAqu9_h5oNEIg&h=AT3ViH4L_hXVCUvw4SbvYhAumIMtK2IdQyETW6z_tEMXolDEZWmINe6qAwv7Lv_e2t5VkyXNv_vch4mMd9KkSqOCGnK5VQeZ6RseYQBSd7URMAxsp96ADT0APxEteGdHZDZV&__tn__=-UK*F,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fcate%2F10691%2F10697%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2CeUF-EcbWN1X1t-ytAehcyYhVyYkyGi35VM1nZxkni64B35MuPJYKvGU_aem_3zpNCE1VjMvr5BKrsz8z4g%23category&h=AT2slNW5QHG_taz5NVymCL7i_jbqWCSGVkOOnyCNXPp0USLCrSwWMpqdZYPcrp-A-GM-ejezxBK3JSheBWEBqA1NUVc0aHY54gNY6o76u_srzZ2AfnZLjtxIOsg0M_5PMTze&__tn__=-UK*F
【#失智二三事】#老年記憶不好 #日常生活 #自理能力,https://www.facebook.com/share/p/15Q9r9VY6D/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10699%2F3981569%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0ZBnOkPJyK0tZ-w6qb-AcT2Xbi6nDR59sLn9qrTQlBNPLZnr7ccMQq9jc_aem_SGTNErrXELVf3SRh_uJ1Bw&h=AT38f2-pMIIJmpLMFnysufJa-ekf-_6ePZ9dUNxsUeFzQKc4Z5A2ckB8xPSuCjiRKGW1JlaJeLfFRscHHAkzDo1JLV9D-NXjP5Kbr7t3H3UNTPKOS15rIVLiZ9USgEKIRQjh&__tn__=-UK*F,
【#失智二三事】#老年記憶力退化 #自理能力,https://www.facebook.com/share/p/1B8oDUbWkN/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F120705%2F4496102%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1uYPj9abaT7ODc4v98Ad7E0YT8uy30ZMp-b7xCa8IuESG_WdgZp7CwbHs_aem_g8lmD8O2PpCmu-CJmXjRmQ&h=AT2XnxPZmFZVwFr5xHTh8vdE_AT1aeU49bQuvT7TvofadL_TDqXUO-EKaiHt8e7SgRLkvGb91QbqVy4uGISw_GTdA24SMLv4JRKmSJ8W5ZsEocCOOQMQoIbGM_y5EKVA_-cR&__tn__=-UK-R&c[0]=AT3flibrjGlbOB2eR-QIhXX-j3wNQUGt1CRh1c0fSk4WypJmFpk13uaiUADzpKj-6pUTd09zylKKZKSeqlI_BmVETveRTHdMcjvE3VNLj13xVLFObnb9IuRtL6BzcMVi_PnyxwwobgCVuvGfZJP8ww9dcaHjJmwHw12_fDya04uzeJwdAanMctcNIaQwnsXaTWF7,
【#失智二三事】#認知功能障礙,https://www.facebook.com/share/p/1KAxfKpDMo/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10698%2F3394550%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR07R9cWLFKBonTe8kCvzkmE70-MM9FjMaXhgdXpAyyqr8ZHB5-6zk3w7Zk_aem_nMWF0rwN25H1daIvoLCH_g&h=AT1Vrpylcz5APdjriQeDuk38v3hJ2GI4uZ1E0a3odvfrAgFVGsZ9zkz1p_b4HiSR0ewlW7_ny24ScNyHSCKxtq_4ju3MfbIoU-FIXUXkv_8KJvZaJFW-3q0lUbt1b2HE8XsD&__tn__=-UK*F,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fcate%2F10691%2F10696%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2o-2mUONZf1sfIT14ZelQKdMSxpqTxRtLt-D3m9W0mV2L7f6FrjtMX8ak_aem_lb8APQh6JrOZNIsxpeTvGA%23category&h=AT1t8mMVNzyS4IsSGC-tGXTH82BUv9BhItAp0fq8cDSm8bsztYkLWmJtSS4oEV15YnHtKZRWN6ihITn9r2swN7yArG3duWb-zVW0rTt5btFqMPbLgBF4ISP8BfR5rEjR8R9A&__tn__=-UK*F
【#失智二三事】#認知功能障礙,https://www.facebook.com/share/p/15jPUttCMf/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10698%2F3394550%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0ijW_5mypL5srD_TPa2wzm7ltkj8lUCtFdoUl_E6aQ11DjaW4yF121_-A_aem_U5AdN6YP8EZiIT0Hq4S5tg&h=AT0Iox8-ts7V40DBDFpcSPVJSsSRGPHZ79mPyus_e3Qujk0Qk158HaLfAiG4WeEv32VGaSLk8x6wCsGBeOLLlQ9wwldE4qMdJLnJmmx_RjvrVXMfHjeuBQEA-zjbT685u1FR&__tn__=-UK*F,
【#失智二三事】#認知功能障礙,https://www.facebook.com/share/p/14hBF39ftX/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10698%2F3394550%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3sQZB-j7kiGtZCkbOAVz5oy14dtoMwSyqJUeIT3GAQtslc2vbjT7W8LVU_aem_ZCR5XELNOgarqZQo81TN6Q&h=AT0u9IKYC8HrSeWzdlgkehqfYIhLFrQtOfH--nUW5fE4Lhk9BhN9TMrRsYaij0ugxAr6YIHBO2w2_X37sL98tciivWLedQsw1kI19H45uIFFogXj6SukIIvZZMhJXH81pKCj&__tn__=-UK*F,
【#失智二三事】#認知功能障礙 #免費失智症講座,https://www.facebook.com/share/p/19cj5LGkQ4/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F7755%2F3904939%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0ijW_5mypL5srD_TPa2wzm7ltkj8lUCtFdoUl_E6aQ11DjaW4yF121_-A_aem_U5AdN6YP8EZiIT0Hq4S5tg&h=AT1dQ_1ArqgVgIQxIE0OpoKFlBS-W_-QUU7XpAWQb0wyejBqIpFclmNKdWHonkL36qrjl-VsrInOZR8v-Pn8061lIDLg4Y-40Ut5kmOl0MNVIi-i5v9GGwPw3fIx7wMgycYq&__tn__=-UK*F,
【#失智二三事】#認知功能障礙 #免費失智症講座,https://www.facebook.com/share/p/19cj5LGkQ4/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10698%2F3394550%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR07R9cWLFKBonTe8kCvzkmE70-MM9FjMaXhgdXpAyyqr8ZHB5-6zk3w7Zk_aem_nMWF0rwN25H1daIvoLCH_g&h=AT16mR3bAFYOOQ-eD4IefytSF5snl3ajgB9am6C3o8Q7E29lwnfHih-AS8--e_D_SmptQS_mGMXZbyYCayf64JWLK7seVrWxDNHBaM2VCAEBqnXhtPaNa9zVF_dECzUtAB6m&__tn__=-UK*F,
【#失智二三事】#認知功能障礙 #失智症症狀,https://www.facebook.com/share/p/1BKtBbApWi/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10698%2F3394550%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2sXLUxx2xoQSWc_lX22rBiKKDY-fJlTvQdAy3KTfkCzSHQd05HYEjQJ08_aem_qdnLtIyxDMClQ3tapNRnyQ&h=AT1_iUG5A6vx-K09KEtS6qk7fO7C8y1msXm8_oqmom71GWuOmN1h9UQRYxJq9QIOxwNmwVyBZ2IFzq1stcj-IqFtBrBRVLFwMf9d-_u5_2Flx-FaoOtnxq3XqPYe_f6geVxP&__tn__=-UK*F,
【#失智專題】#懶人包 #居家防疫 #儀式感,https://www.facebook.com/share/p/12GkWo6aV9i/,,,
【#失智二三事】#認知功能障礙 #失智症症狀 #十大警訊,https://www.facebook.com/share/p/19onWf6Q5V/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10698%2F3394550%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3lGZZN_ai2lWg6wmYqtyB4NwI0Ts84foD23aXiR0l2E1tN5cgDeJRu_So_aem_HIILLWTy10CxVnutRvm4hg&h=AT3RN0nH38jwXwujTjYiU3ZWqgtKHbxEwePFFzRFeajSK7JwlAoNCN4fHnLkgRiIURMc1PV9qUKrLGqrNr9Y95kMWa4Fr0ONI1324TMhx_GBVrNdIZyR2Sq82bZhiFvBYQAd&__tn__=-UK-R&c[0]=AT2Mq4VamF5ecO1HQql5Qj_hO4N2Nt_qrObTYTZi7m8j_9fGMAGDtZTxJyDx_DkSIbP1CkbrUj0eV1zrNwX9ETbxvqRUpOvdI1zmxTFXe-JQ4PF5CS1KCX_mfdBAmqrlLsIo9YUWn6nqvYqC1NuCRpRteOH2vxLCW0KLOp_jmbk_rYqz9PMnImxSgwkWU0aWpM1I,
【#失智二三事】#財產安全 #詐騙 #爭產,https://www.facebook.com/share/p/1DANew7SQb/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fcate%2F10691%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1hnJ58dSkRd3AhkUSikX158_oxf_UqzXemMAxalsxuvqgsnB7xslcig9E_aem_ytH8T3AYcPAFqNYMo8GiAg&h=AT3L88-dSEq3BShkVTiLrFEX_f7xUruktSFdKdvzH71f0--FFLqhthZGIG_NcTTFowm_1P6g4P8-0gC5DIBpBvwPlb5zL9KDFrD9_uT3WmC5QDwWOOPxextt9m3aVcR_Xfbo&__tn__=-UK*F,
【#失智二三事】#財產安全 #詐騙 #爭產,https://www.facebook.com/share/p/12MrmHagA7Y/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fcate%2F10691%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2APS9myeWF3LQF58UlKP4XDu2-B2x8s97Z-7oNmsXsBhqsMkf1JnAkDxE_aem_BPm0M9HMRo0lWcNeyySeHg&h=AT0sD8mqJ_Y4wHFfzLE2i2XPpLHWFTmRCXf_5N0iv4fAlC5N0JK3au5cAzV90txLjUPypFnH7dcReQlt576ePKQ4diqc4WCWbYJAI7n8vbC_Fe7cjXdMLMHH8OaHmZP3ZnZ7&__tn__=-UK*F,
【#失智專題】#懶人包 #疫情嚴峻 #一日作息表,https://www.facebook.com/share/p/18X1zHTjxx/,,,
【#失智二三事】#財產安全 #詐騙 #爭產,https://www.facebook.com/share/p/19YeKoG3qB/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fcate%2F10691%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1hnJ58dSkRd3AhkUSikX158_oxf_UqzXemMAxalsxuvqgsnB7xslcig9E_aem_ytH8T3AYcPAFqNYMo8GiAg&h=AT2vLvKiKkeVUJA2_mFmuLcXMco1yzQNyErGtIwkSy4Rbs4IsvoMdhM-RoUh5-u7zbZ0EmGaLopU8ODcSPao6TV9Xy-pcaajU_S6CNnkIWZC1m93eZUkljVxVmJwua_qNEWU&__tn__=-UK*F,
【#失智二三事】#輕度認知障礙 #動腦防失智,https://www.facebook.com/share/p/1AkscJUQNA/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgoo.gl%2FmLMuqT%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2T2K1m7Kiu21ruNtlO1NPh69JIrxEFzTkMup4mcUcFZ8fhkvBqhBUcBNU_aem_3MTFlV9SIGij4lvFqZqjMQ&h=AT1ZSMdw2wsbtJrquFIK2b25zrZYojAnyOMFwoi4efKmRPLfgzZ-INGOgQXnIRPYVicLcGRbLxbkdj1Vy-o_CChxo_9fbEd21velOPJaUTe4trORg4yrqrFPsEA2I4h2r5HY&__tn__=-UK*F,
#防疫最前線 #謝謝辛苦的檢疫人員,https://www.facebook.com/share/p/14unMLz614/,,,
【#失智專題】#失智症防疫 #雙北第三級警戒 #勤洗手 #戴口罩,https://www.facebook.com/share/p/18SmYELaxd/,,,
【#非藥物治療】#疫情升溫 #居家防疫 #拼圖,https://www.facebook.com/share/p/19ewGuu49P/,,,
【#失智二三事】#輕度認知障礙 #動腦防失智,https://www.facebook.com/share/p/19qVv3kzDs/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgoo.gl%2FmLMuqT%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0DJWZ-UVpBi8xSfnebORPimdyJHV3NB-rvN6qGQrWoFbE1XHahFVmtYLE_aem_I2IAW_LOCPH8CTKwVv44Yw&h=AT23bJITlSTZ64Qn7Is-yJRyyNJMLbLKB5syf5be0bQNJV7L9ew-ECkyU4hEh-rx58JbsIgPdcjiHPGqNuYeByRd5k99v1jU985eA_dBFSQ_neCJqekG3A_-nKTT0C8dCql7&__tn__=-UK*F,
【#失智二三事】#長照 #喘息服務 #照顧者,https://www.facebook.com/share/p/15s2QabEfT/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6631%2F3242135%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2T2K1m7Kiu21ruNtlO1NPh69JIrxEFzTkMup4mcUcFZ8fhkvBqhBUcBNU_aem_3MTFlV9SIGij4lvFqZqjMQ&h=AT1TRnP-MYUXty8wbSSIxv3LgAOQdlysIhUZiL_CYo9aFf7EoxWyf6Dk7KDuNayr-5qvvAx17Y3x7oODUfCEg3XQ8TVv_QjYCTHnHchhi3hwC-jxddHPvyhMsKo7Lhd4m7_K&__tn__=-UK*F,
【#活動萬花筒】#線上課程 #非語言技巧 #用藥習慣,https://www.facebook.com/share/p/18FDgny5qR/,,,
【＃失智二三事】#長照 #照顧者,https://www.facebook.com/share/p/1AYNCcWKRc/,,https://www.facebook.com/share/p/14owZeUqDW/,
【#失智100問】#走失問題 #半夜遊走 #日夜節律,https://www.facebook.com/share/p/15QzusAA8T/,,,
【#失智萬花筒】#線上課程 #葉北辰 #重複話題 #親友拜訪,https://www.facebook.com/share/p/19g3ZMP9Uz/,,,
【#失智萬花筒】#免費課程 #吞嚥照護 #嗆咳風險 #張文馨,https://www.facebook.com/share/p/15ZaGFKrwE/,,,
【#失智萬花筒】#免費線上課程 #聽力障礙 #溝通技巧,https://www.facebook.com/share/p/1DBH5oMXqr/,,,
【#失智萬花筒】#拒食 #用餐環境 #餐具 #食慾,https://www.facebook.com/share/p/14Tn72R2QA/,,,
【#失智二三事】#長照保單 #長期照顧 #特定傷病 #失能扶助,https://www.facebook.com/share/p/18GZBvrKfr/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F120703%2F4153725%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0dhoD8qsvgXvNh9aHsG80QaZwuacEVT_Rr5x_rRPr5Mr9g5Inl_AtEcT0_aem_6cCFvsqOw5KllolgvoahUA&h=AT0vaJqDaS-e5WTEAR7EwAZaxWIg757w4Zbaf8-4hScXJ1kY-TcW483FbosAD8e9hFjch_8fMqhMLzBooKDOUjkuM-_sWB_MTqJwyfC4ZmBbi8sU1YA7o5THI8q5g7hQdzTk&__tn__=-UK*F,
【#失智萬花筒】#免費線上課程 #葉北辰,https://www.facebook.com/share/p/15YxYNCYGw/,,,
【#失智萬花筒】#妄想 #黃昏症候群 #簡均穎,https://www.facebook.com/share/p/19ky96D3gH/,,,
【#失智萬花筒】#免費線上課程 #失智者預防意外4方法,https://www.facebook.com/share/p/1AjoSc6ndx/,,,
【#失智二三事】#長照扣除額 #身心障礙,https://www.facebook.com/share/p/1B2BXJjCYg/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6631%2F3751816%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3sQZB-j7kiGtZCkbOAVz5oy14dtoMwSyqJUeIT3GAQtslc2vbjT7W8LVU_aem_ZCR5XELNOgarqZQo81TN6Q&h=AT1_HmF8hZeLJqe8MDdB9wGH98o403X_UiB8wpHpjNv_J8N2o38AU4GIW_9QyViW0S1TbaYLoERBcTIvLtMJa5wjDR5pFgS7uO7iHIavZ4yzkkG0mOwlOXSEGlrIQkx7mRNv&__tn__=-UK*F,
【#失智二三事】#長照支付基準改版重點,https://www.facebook.com/share/p/1AvUR915M6/,,https://health.udn.com/health/story/6631/3409425,
【#失智萬花筒】#張文馨 #營養師 #助眠菜單 #營養 #睡眠 #賀爾蒙,https://www.facebook.com/share/p/15czEDJkFD/,,,
【#失智二三事】#失智者的視界 #鏡中影像 #地板花紋,https://www.facebook.com/share/p/19czqzF1A4/,,,
【#失智二三事】#長照服務 #1966專線,https://www.facebook.com/share/p/15e8ANqusr/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgoo.gl%2Fwi8eQ7%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR09U9qqVRXunZ--bp_V1i0M10GXQFU4lMOf1vit18ChudsygCHcwDQ1_9o_aem_MS2dUgcxbkBNvxAm6_Xu0w&h=AT1tRJG8vQXAp-qF4ErbOu7kUl0bvDoNpHoFvHVAV5HF-ifZ2Vn2us_7QJtM5x-ZPY36t_Li5rYaTJODrARvLRhanpR8Qa2bMQJL2a4ETbCgtRB0iqD0poh7Y03UjBhic9GO&__tn__=-UK*F,
【#失智二三事】#長照資源,https://www.facebook.com/share/p/18MajT4fWM/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fgoo.gl%2FT7UCVc%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2T2K1m7Kiu21ruNtlO1NPh69JIrxEFzTkMup4mcUcFZ8fhkvBqhBUcBNU_aem_3MTFlV9SIGij4lvFqZqjMQ&h=AT3oFztstmpfZ66HxnKmwkbqUq5Ddo-VyL7kSk5Jj5gW7iRCxp2PR4o5TPWrJwEbL-eLckiQLEq4io6Y2qmhB_ssWAzuSH7CTQZVtoAOEsddLOXqe1DHEwLkm-98zf9LT2RX&__tn__=-UK*F,
【#失智二三事】#長輩牙口 #吞嚥障礙,https://www.facebook.com/share/p/15VbFZjccu/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6631%2F4415489%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0cgyCb-xg6HuKDvwNR20OAOAVO5sTexMcGRdoq2rZ41t2j_n3vPbk6kD0_aem_fU_i1s_N15Ejagbnm9Eq0Q&h=AT0Pu-ClI7KG9UbMTBl29EkrFZVaatJ-Q924yT1SvJ3e7smfwLBAx83-IeIo5HtYOQBVXae7Iacb1iHPdgluy0Mq8CVswdce_e2XRZpmqZUXwwCKBwAKjWDdWO2WEtmC92Kg&__tn__=-UK*F,
【#失智二三事】#長輩牙口 #吞嚥障礙,https://www.facebook.com/share/p/15KxWVG8cZ/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6631%2F4415489%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0cgyCb-xg6HuKDvwNR20OAOAVO5sTexMcGRdoq2rZ41t2j_n3vPbk6kD0_aem_fU_i1s_N15Ejagbnm9Eq0Q&h=AT34VoGDXgO2yFYsoQrLi9XpWq61XkSwbuls5d56Vu6ibhPAnx_jXV9Gop9Kfv05H4f3tYoURBFh-d3FMHJR48Q8U3FYato8G-AvUwPVaRvyfgMq3E8bBnVRYoeli5FU1Ti-&__tn__=-UK*F,
【#失智二三事】#長輩牙口 #吞嚥障礙,https://www.facebook.com/share/p/19hMULqWy5/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F6631%2F4415489%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0D_aMGpi6JeZDX0l2YtkE-Axfc_Q6Nv-3koEqo7vag6KQnqhcc0VR4JbI_aem_7MKByyhuc7z0UBLSmZDi3A&h=AT2x1yn20t9h8yFOp3eVJFUkm-OLVap3alKP3L_Oe9JIf_iHYnBVGSbfEzQpIWRyCn4YCxwFX8PZrziNne8xZOPBBAmVLJm5SQ7uFi3exr3LHWmy7qTv57xaWtD9HKJrBiU8&__tn__=-UK*F,
【#失智二三事】#陪失智者過好年,https://www.facebook.com/share/p/1FZHKLREt8/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fudn.com%2Fnews%2Fstory%2F7266%2F3604316%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1ffAVuChCliOEMY0oAzrwhVeinTmHopdZolHw-_Tb0rh026Bn-e7N8T_I_aem_NBULQEgZJchwLjzth7A4yQ&h=AT3x2eGoFvrR8hLA45pITNqueSnRgbPdxLmtueEzx6DLvI673f1ALzKhqE95OPeSD4ov-6vjYAFMHN--RXKFFkHOr_xzvtrQfD24-QZVPaUnRr4AqHZRRA-kKUAmopMtOGDP&__tn__=-UK-R&c[0]=AT3rglZc9GX_3O2lmJqwTzz566aBMvAsWLyaLBIMaG6Uymgc0jkvSmHV-6iIga8Q-7j_NFL1j0vZF7qigFtA4-q7yNQMhXZRfQdDSB-vwpE8s7Ww_boSjG0gACStHmjfNZ1MjM2r8XxIf-D5mfdlf7IIM4PJf2WfjEnokrRIoUwFMzxwM53I9puASTnGrBXj2KB6,
【#失智懶人包】#預防失智 #這樣動不失智 #動腦,https://www.facebook.com/share/p/18KjhV7ACu/,,,
【#失智二三事】#非藥物治療 #延緩失智 #張自強,https://www.facebook.com/share/p/12Fn37Jnfmu/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10697%2F4077496%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR2APS9myeWF3LQF58UlKP4XDu2-B2x8s97Z-7oNmsXsBhqsMkf1JnAkDxE_aem_BPm0M9HMRo0lWcNeyySeHg&h=AT1GJvc78tjEd1eCH-fq7oCPzbjiza8Brj9emYvYhfe8hgl5VIJ3fkmJR6Vz36K5KYDvlK130FdLKJ6DSjCSxvgvWAJJ3zn_Osuy17KWnEySK5nseDYSAUwZhDbmZzORU-lZ&__tn__=-UK*F,
【#失智二三事】#非藥物治療 #延緩失智 #張自強,https://www.facebook.com/share/p/15Nx6bhV7R/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10697%2F4077496%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0ijW_5mypL5srD_TPa2wzm7ltkj8lUCtFdoUl_E6aQ11DjaW4yF121_-A_aem_U5AdN6YP8EZiIT0Hq4S5tg&h=AT2vXguN4IJXiqP4AFWf0o_KwomwGbzg6HLK94dSRJv4nHy9F1A_lCygWrcEHktQ7oDPR5eGwWaxsJLSkN0-GNFVmWGyMNsk1bXkmMoqtKWOa49WI6DbpS03sFDISrs6oZdl&__tn__=-UK*F,
【#失智二三事】#非藥物治療 #懶人包,https://www.facebook.com/share/p/1EcaUnvv1z/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F2vHvQFQ%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0vp96ptpNNwpJmV8yCWJPsjjlLgS0-aNMvSPJz9JFYe78-zPVkMs9i43g_aem_31KuHELp3wjKBaKkuBxdhA&h=AT3Gn3GI-nubRGtF0RE-zG0wZJDRTvRM9g2dP7h9oZx7QQM9OtrspollXnE6CK8OH4F6Plr3OpXqU1G-3GZ5ZFj8MXiccQ2v7klK7RgbrWPeKGtUaswnugVzBZz6MMZWRJi7&__tn__=-UK-R&c[0]=AT2JaEQyLx7sp8am-KDInFs-IprKNNrpnMBcuatGfYu1mTT4zzx1cD1tpnsM0JPN91etyecsQKpen4ZAyIqCz5le17mh8PdC-AFSTE-t9JUYf4Qj6F8yxjDspn3uloj-d8FmrlZbuV1jW8fCVj61m_kQaqOKFIE9fFMIcZEraBtRZcNUXLLGtQguPXOMMCjquMN_,
【#失智二三事】#預立醫療決定 #善終,https://www.facebook.com/share/p/1DEF5sscBU/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fbit.ly%2F2Rbed0F%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR09U9qqVRXunZ--bp_V1i0M10GXQFU4lMOf1vit18ChudsygCHcwDQ1_9o_aem_MS2dUgcxbkBNvxAm6_Xu0w&h=AT3d5VISPha_8v2xPO_lXJzuDp5qeu8qutP97NZai4zLv8MpxeN6HLeoz4mFxdezAAp4RaQ6y3fDnRbrjHYy0NU2GC0yvftCTbwcJZr91RkYyOP2yxQfdF6v2lO-kqUwdROD&__tn__=-UK*F,
【#失智二三事】#預防失智 #延緩失智 #咀嚼 #運動,https://www.facebook.com/share/p/1GJfBjmUg5/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F5965%2F4701278%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR0QsnimgM23d0tTuJYUi5vZXzU2t0ofQ1DDOvLbsQacVnjayqt-xhkaIaQ_aem_lVSpk1VZCQyHj9dX7hBZZA&h=AT13m0nUR3jQL8wH5tpVYScVJhzZ0QJDyu5xpdwC9Nei0_6WRxg8XkLFRwFYMSUNxu7kylcjyapfdeEaNcaQnrxZqC-6P9VSYY84deL8EodsTBCn26Bky5tWCws3kyr6a7Gk&__tn__=-UK*F,
【#失智二三事】#預防走失 #指紋捺印,https://www.facebook.com/share/p/1XtepfuQnD/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fhealth.udn.com%2Fhealth%2Fstory%2F10696%2F3743471%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR3vKqJhEH47BFxNhabFlkS0VL7os_VStatSaVeeXE8mz3d0Q6Ngpyct_Pc_aem_o_S2F6LN-EcSn7nYoHxxiQ&h=AT17E4IMvNlyQWuapbZfvKsM23zGBmeDD78o_bxBK1OFjhnJOGsK8oKyVy4CCrb_S3zxDvSWvm-CJZczyyQoTWW-ktOOz1yn2VN2I8FAoKkL4YA2yAjpp1YBhwqfLiiZyI-W&__tn__=-UK-R&c[0]=AT2NKaA3jOt-BO4ON2w4U2kDdvPNSC22M0IpBWKpJjN3wW22NB5PlqDsOReZ5wmJKo7xm7fEfwvzx77oXqZlq5CPJBmBlFYw17vf789FTecXeGKJamFyLbBSpOCgYwmjPCm56NRiv96XElsjZkoYhkVnkJBCk7nnJozm4m1h0MfkJfUftAqAHnfc3mhisY491cbT,
【#失智二三事】#失智症十大警訊 #認知功能退化,https://www.facebook.com/share/p/1DXcjszAea/,,,
【#失智二三事】#預防走失 #警察局,https://www.facebook.com/share/p/1FF9FACket/,,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.cib.gov.tw%2FModule%2FDoc%2FIndex%2F117%3Ffbclid%3DIwZXh0bgNhZW0CMTAAAR1I2_9u7s4OktX44-ujBpP0bPjMOMteAmmQADULMCk6CQIyO2TsaURCiR0_aem_6Qt-1RKSqapml6B21-wsBg&h=AT2Xid2ZeJsWI-UsI3PcUfEwNErHj4GxVMokuP8pRlK1Z0IJotQ48kNUE3WKUJ1bMUUKY0VpCvtaBjqIa04ZT34o7IUgIzy0XNgToGMHsrETWw0hhmcW_bNwQlG3nKDt6u04&__tn__=-UK*F,
