vip_id,age,sex,grade,city,cluster（動物種類）,created( 可忽略   ),總分,財務,健康,社交,心靈,獨立,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20
data_evalai,5,2,5,2,5,2024/11/23 11:45,76,60,82.75,90,100,90,2,4,1,2,6,3,"3,4",1,2,2,"2,3","1,2,3,4",1,"1,2,3,4,5",1,"1,2,3","1,2,4","1,2,3,4,5","1,2,3,4,5","1,3,4,5"
cnc4812,6,1,4,8,1,2024/11/23 11:30,67,80,52.75,20,100,100,2,3,"1,2,5",2,5,4,4,1,2,1,1,5,2,"2,4",2,1,5,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
598b2feb,4,1,5,1,6,2024/11/23 10:51,50,40,69,50,100,20,1,3,"1,2,5",3,6,2,4,2,"1,2,3,4",1,"1,2","2,3",1,"2,5",3,"1,2",1,"1,2,3,4,5",1,4
yangxaojie,2,2,4,8,1,2024/11/23 10:20,67,70,56.5,60,100,80,2,3,"1,2",2,3,4,"1,5",3,"1,2",3,"1,2",3,1,"1,2,3,4,5",2,"1,2,3",5,"1,2,3,4,5","3,4,5","1,2,3,4,5"
8bc51436,7,1,4,20,5,2024/11/23 10:19,86,80,84.25,80,100,90,2,4,4,1,5,3,"2,4",1,"1,3,4",1,"1,2,3","2,3,4",1,"1,2,4",1,"1,2,3","1,4","1,2,3,4,5","1,2,3,5","1,2,3,4,5"
ee774ee4,4,2,5,6,4,2024/11/23 10:06,52,50,47.25,90,80,60,2,2,2,2,2,3,1,3,"1,3,4",4,2,3,1,"2,5",2,"1,2,3","1,2,4","1,3,4,5","1,2,3","1,2,3"
ytltsen951web62,1,2,4,2,5,2024/11/23 08:43,72,60,72.75,90,100,80,2,3,2,3,5,5,"1,4",1,1,2,"1,2","1,2,3,4,5",1,"1,2,4,5",2,"1,2,3","1,2,4","1,2,3,4,5","1,2,3,4,5","1,4,5"
9b2bd1ba,4,2,4,10,3,2024/11/23 08:26,27,40,24.75,20,20,40,2,2,6,2,2,2,6,3,1,5,,3,2,6,2,3,5,3,"4,5","4,5"
96b79213,8,1,1,3,6,2024/11/23 08:19,35,40,29.75,20,80,40,2,4,2,3,6,5,6,3,2,5,,3,4,"1,2,3,4,5",3,4,"1,4","1,2,4,5",4,"1,4,5"
4b9b696a,3,1,4,6,5,2024/11/23 08:11,82,75,69.5,90,100,100,1,2,"2,3,4",2,2,3,"1,2,4,5",2,"1,2",3,2,"1,2,3,4",1,"1,2,3,4,5",2,"1,2,3","1,2,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
cytsai8352,6,1,4,2,3,2024/11/23 06:26,42,50,63,10,20,50,1,4,1,2,6,4,1,2,"1,2,3,4",1,2,3,1,4,3,4,1,1,1,"1,2,3,4"
34257c18,5,1,4,9,6,2024/11/22 18:12,48,65,43.5,40,60,50,2,1,"1,2",2,4,3,"1,4,5",2,"1,2",3,1,4,2,2,2,"1,3",5,"1,3,5","1,3,5","2,3"
4380d5e7,3,2,5,3,5,2024/11/22 08:25,68,60,58.5,100,80,90,1,3,"3,4",3,3,5,4,3,"1,2",5,,"1,3",1,"1,2,4,5",1,"1,2,3","1,2,3,4","1,2,3,4","1,2,3,4","1,2,3,4,5"
S_000158.6f4b493141a,2,2,4,6,1,2024/11/21 22:13,50,65,48.25,20,80,60,2,3,"1,2",2,2,5,"1,5",3,"1,3,4",3,"1,2","2,5",1,6,2,2,5,"1,2,4,5",1,"1,2,3,4,5"
513881bc,2,1,4,6,1,2024/11/21 20:30,55,75,40.5,40,80,80,1,3,"1,2",1,3,5,"4,5",2,"1,2",5,,3,1,2,2,"1,2",5,"1,3,4,5","1,2,3,4,5","2,3,4"
8e64526c,2,1,4,6,6,2024/11/21 12:21,36,60,17,30,80,20,2,2,"1,5",2,2,4,6,4,5,5,,6,2,5,3,1,1,"1,3,4,5",1,1
G_111794010608319640,1,1,4,6,1,2024/11/21 11:09,59,60,58.5,20,100,60,1,3,"1,5",2,2,2,"2,3",2,"1,2",2,"1,2",3,1,"1,2,5",2,4,"1,2","1,2,3,4,5","1,2,4,5","3,4"
F_Abwyhs88HY6Ayj0i,2,1,4,15,5,2024/11/21 10:59,72,50,75,100,100,90,1,4,6,2,6,5,6,2,"1,2,3,4",2,"1,2","1,3,5",1,"1,2,4,5",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,5","1,2,3,4,5"
513881bc,4,2,3,6,4,2024/11/21 09:30,72,85,62.25,90,40,100,1,3,"1,2",2,4,3,"1,3,4,5",2,"1,2,3",2,2,"3,5",1,"1,5",3,"1,2,3","1,2,4","2,4","1,2,3,4,5","1,2,3,4,5"
513881bc,4,2,4,6,5,2024/11/21 09:27,65,85,40,70,100,100,1,3,"1,2",2,5,3,"1,4,5",3,5,3,"2,4",3,1,"1,3",3,"1,3","1,2,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
513881bc,1,1,4,6,4,2024/11/21 09:26,62,60,68,90,40,60,2,3,"1,2",1,2,3,1,2,"1,2,3,4",3,"1,2","3,4",1,"1,2,4,5",3,"1,2,3","1,2,3","1,4","3,4","1,2,3,5"
513881bc,4,2,3,6,5,2024/11/21 09:25,74,90,63.75,60,80,90,1,3,"1,2",2,4,3,"2,3,4,5",3,1,2,"1,2","1,2,3",1,"3,4",1,"1,2","1,2","1,2,3,4","1,2,3,4,5","1,2,3,5"
G_111658507472783936,2,1,4,6,5,2024/11/21 09:25,71,75,57.75,70,100,90,1,4,"1,2",3,5,5,"1,3",2,2,2,4,4,1,"2,3,4,5",2,"1,2","1,2,4","1,2,3,4,5","1,2,3,4,5","1,2,3,5"
513881bc,5,1,4,6,1,2024/11/21 09:25,53,70,32,40,100,80,1,2,"1,2",2,4,2,"1,4,5",3,5,5,,6,1,"1,4,5",2,3,"1,3","1,2,3,4,5","1,2,3,4","1,2,3,5"
513881bc,4,2,4,6,6,2024/11/21 09:25,46,85,34.75,20,60,20,2,3,"1,2",1,5,5,"1,4,5",3,2,4,2,1,2,"2,4",3,1,5,"1,3,4",1,5
513881bc,2,2,4,6,6,2024/11/21 09:23,47,60,54,30,80,20,2,4,"1,5",3,1,4,"1,4,5",3,"1,2,3,4",4,2,"3,5",1,"1,4",2,1,4,"1,2,3,4",6,"3,5"
513881bc,4,1,4,6,5,2024/11/21 09:22,77,90,60.5,90,80,100,1,4,"1,2,5",1,5,5,"1,2,4",2,"1,2",3,3,"2,3",1,"1,2,4,5",2,"1,2,3","1,2,3","1,3,4,5","1,2,3,4,5","1,2,3,4,5"
513881bc,2,2,4,6,4,2024/11/21 09:22,52,60,35,90,80,60,2,2,"1,2",2,6,3,4,3,5,5,,3,1,"1,2,5",3,"1,2,3","1,2,3","1,3,4,5","1,2,3,4","1,3"
513881bc,2,2,4,6,4,2024/11/21 09:22,52,60,35.75,80,80,70,1,3,"1,2",3,2,5,"1,4,5",3,2,5,,6,1,"1,2,5",2,"2,3","1,2,3,4","1,2,4,5","2,3,4","1,2,3,5"
513881bc,1,1,4,6,5,2024/11/21 09:21,68,65,61.25,70,100,80,2,4,"1,2,5",2,2,3,6,1,"1,3,4",3,2,"3,4",1,"2,5",2,"1,2","1,2,4","1,2,3,4,5","1,2,3,4,5","1,3,5"
513881bc,2,1,5,6,1,2024/11/21 09:21,81,85,71.25,40,100,100,1,3,"1,2,5",2,3,3,"1,2,3,4,5",1,"1,2,3",2,4,"1,2,3",1,"2,4,5",3,1,"1,2","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
ylinhlp,4,2,4,1,3,2024/11/21 08:32,40,60,43.5,30,40,20,2,2,3,2,6,3,"3,4,5",3,"1,2",4,2,"3,4",1,5,2,1,1,"1,3",4,1
64f77faa,4,2,5,20,4,2024/11/20 14:40,58,45,72,80,60,90,1,3,3,1,6,3,1,2,"1,2,3,4",1,"2,3","1,3,4",1,"2,4",2,"1,2,3","1,3","1,3,4","1,2,3,4","1,2,3,4,5"
liushujen,4,1,4,2,1,2024/11/20 14:06,50,65,37.75,20,80,90,1,3,"1,2,5",1,3,2,"1,4,5",3,1,5,,"1,2,3,5",3,"2,4,5",2,3,5,"1,3,4,5","1,2,3,4,5","1,2,3,4"
G_101290845968382474,4,2,4,4,2,2024/11/19 17:45,45,65,42.75,30,20,80,2,2,4,1,5,5,1,3,1,2,"1,2,3","2,3",2,2,3,1,2,4,"1,2,3","1,2,3,4,5"
513881bc,2,1,4,6,3,2024/11/19 14:45,32,20,64.75,30,20,20,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1
513881bc,2,1,4,6,3,2024/11/19 14:38,34,40,50.75,30,20,20,1,1,1,2,2,3,3,3,2,3,1,1,1,3,1,1,2,1,1,1
G_100713017518790806,2,1,4,6,3,2024/11/19 10:46,44,60,64.75,30,20,20,1,2,1,2,4,3,1,1,1,1,2,2,1,1,1,1,2,2,1,1
kellychang120305,6,2,4,1,6,2024/11/18 19:24,38,25,39.25,40,80,70,2,1,"1,2,5",2,1,1,"1,4",3,"1,2,3",2,2,6,3,1,3,"2,3",5,"1,2,4,5","1,2,4,5","1,3,4"
67289cdc,2,2,5,4,5,2024/11/18 16:09,78,80,70,80,100,50,2,4,"1,2",2,4,4,"1,2",2,"1,2,3,4",4,4,"2,3,4",1,"1,2,3,4,5",3,"1,2,3","1,2","1,2,3,4,5","1,2,3","1,5"
513881bc,3,2,4,6,1,2024/11/18 15:23,64,80,57.25,40,80,60,1,4,"1,2,5",2,2,3,"1,3,4,5",3,"1,3,4",3,2,"1,3",1,"1,3,5",2,3,"1,2","1,3,4,5","1,2,3","1,4,5"
513881bc,6,2,4,6,3,2024/11/18 14:09,34,50,32.75,10,40,40,1,2,3,1,2,3,1,2,2,3,5,"1,5",4,3,2,4,2,"1,2","3,4","1,2"
G_108166409639687384,1,1,4,2,1,2024/11/18 13:43,66,55,67.75,40,100,100,2,3,"1,5",3,2,3,"1,2",1,2,2,"2,3",3,1,"2,4,5",1,2,"2,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
513881bc,2,2,4,14,3,2024/11/18 11:13,38,65,38.75,30,20,20,1,3,2,2,4,4,2,2,4,2,3,2,3,1,2,1,4,1,3,5
G_109746276121127953,2,1,4,4,6,2024/11/18 09:25,36,30,44.75,30,60,50,1,2,1,3,3,1,4,3,2,1,"1,2",3,1,6,3,2,4,"1,4,5","2,4","1,3,4"
2f02edc9,3,2,4,1,3,2024/11/17 23:26,29,45,25,20,40,20,2,1,"1,2",2,2,5,6,3,5,4,5,6,2,2,2,3,5,"3,4",4,1
7bf37667,4,2,3,4,3,2024/11/17 21:35,49,80,58.5,30,20,20,2,4,"1,2",2,4,3,"1,2",1,"1,2",2,5,2,1,"1,2",3,2,1,1,1,1
shiah1140,3,1,4,2,1,2024/11/17 16:28,70,85,56,60,80,90,2,3,"1,2",2,4,3,"1,3,4,5",2,"1,2,3,4",4,2,3,2,"1,2,4,5",2,"1,2","2,4","1,3,4,5","1,2,3,4,5","1,2,3,5"
shiah1140,3,1,4,2,1,2024/11/17 16:25,69,85,52,60,80,90,2,3,"1,2",2,4,3,"1,3,4,5",3,"1,2,3,4",4,2,3,2,"1,2,4,5",2,"1,2","2,4","1,3,4,5","1,2,3,4,5","1,2,3,5"
0ada4a07,5,1,4,11,1,2024/11/17 16:01,62,60,59.75,60,80,70,1,2,"1,2",2,1,5,4,3,2,1,2,"1,3,5",1,"2,3,4",2,"1,2,3",5,"1,3,4,5","1,2,3,4,5","1,3"
97b6c4ed,4,1,4,4,5,2024/11/17 14:56,82,80,69,80,100,90,2,3,"1,2",2,5,5,"1,4",2,"1,2,3,4",3,2,"1,2,3,4,5",2,"2,4,5",2,"1,2,3","1,2","1,2,3,4,5","1,2,3,4","1,2,3,4,5"
hychiu0930app38,4,2,5,2,2,2024/11/17 12:16,49,60,49.5,30,40,90,1,2,"2,5",2,5,1,"1,4",2,"1,2",5,,"2,3,5",1,"2,5",2,3,1,"1,4","1,2,3,4,5","1,2,3,4"
szetu,4,2,5,2,5,2024/11/17 07:04,58,45,65.75,70,80,100,2,1,4,1,5,2,5,1,1,3,2,"2,3,4,5",1,"2,3,4,5",2,"1,2,3",1,"1,2,3,4","1,2,3,4,5","1,2,3,4,5"
abc7856,6,1,4,1,5,2024/11/16 22:21,72,70,66.25,100,80,80,2,3,"1,5",2,6,3,"1,2,3,4",2,"1,2,3",2,2,"1,3,5",2,"1,2,4,5",2,"1,2,3","1,2,3,4","1,2,4,5","1,2,3","1,2,3,4,5"
cb0b42be,5,1,4,19,1,2024/11/16 21:17,49,45,48,50,80,80,2,3,4,1,4,1,"1,4",2,5,1,2,3,1,2,2,"1,3",2,"1,3,4,5","1,2,3,4,5","1,2,3"
cb0b42be,5,1,4,19,1,2024/11/16 21:17,49,45,48,50,80,80,2,3,4,1,4,1,"1,4",2,5,1,2,3,1,2,2,"1,3",2,"1,3,4,5","1,2,3,4,5","1,2,3"
cb0b42be,5,1,4,19,1,2024/11/16 21:17,49,45,48,50,80,80,2,3,4,1,4,1,"1,4",2,5,1,2,3,1,2,2,"1,3",2,"1,3,4,5","1,2,3,4,5","1,2,3"
cb0b42be,5,1,4,19,1,2024/11/16 21:17,49,45,48,50,80,80,2,3,4,1,4,1,"1,4",2,5,1,2,3,1,2,2,"1,3",2,"1,3,4,5","1,2,3,4,5","1,2,3"
8bc51436,7,1,4,20,4,2024/11/16 19:53,72,80,80.5,70,60,60,2,4,4,1,5,3,"2,4",1,"1,3",1,"1,2,3","2,3,4",1,"1,2,4",1,"1,3","1,2,4","1,2,4","1,4,5","1,2,3"
offline1469926362850,4,1,4,1,6,2024/11/16 18:45,47,40,57,60,60,60,1,1,1,2,3,3,1,2,"1,2,3,4",3,2,4,2,"1,3,5",3,"1,3","1,3","1,3,4","1,2,4","1,4,5"
2a64c6f9,7,2,4,6,1,2024/11/16 17:15,60,60,59.75,30,80,80,1,2,"1,5",2,2,3,1,2,2,3,"1,2","1,2,3,4,5",1,"1,2",2,2,2,"1,2,4,5","2,3,4","1,2,3,4,5"
2a452230,5,2,4,4,1,2024/11/16 16:41,59,70,45,60,100,80,2,1,"3,4",1,5,5,"1,2,4",3,5,4,1,"1,3,4,5",1,"1,5",2,"1,3","2,4","1,2,3,4,5","1,2,3,4","1,2,3,5"
chsu1212,4,1,5,10,6,2024/11/16 10:17,38,35,43.5,30,60,50,2,3,4,1,6,2,6,3,"1,2",4,2,"1,2,3",1,6,2,1,2,"1,2,3","4,5","1,4,5"
simoneh,4,2,4,2,5,2024/11/16 09:46,87,85,72.75,100,100,100,1,4,"1,2",1,5,5,3,2,2,1,"1,2,3,4","1,2,3,4",1,"1,2,3,4,5",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
ke5389,3,2,4,4,3,2024/11/15 14:49,35,55,32,30,40,20,1,3,"1,2",2,2,2,"1,5",3,5,5,,"4,5",1,4,2,2,1,"4,5",1,1
F_AbzmB65SFO4EFCS-,5,2,4,1,4,2024/11/15 01:04,55,85,39.75,60,60,60,2,3,"1,2",2,5,4,"1,4,5",3,1,2,1,3,2,1,3,"1,2,3",5,"1,3,4","1,3","1,2,3,5"
F_AbxWsnRZgvmYfmV-,4,2,5,2,3,2024/11/14 21:27,42,70,36,20,40,40,2,3,"3,4",1,2,5,"2,4",3,5,4,5,6,1,"2,3,4",3,1,5,"1,3","2,4","1,5"
yuanlon013web92,5,2,4,1,4,2024/11/14 16:42,78,85,75,70,60,70,1,2,"1,2",2,5,4,"1,2,4",1,"1,2,3,4",2,2,"1,2,3,5",1,"1,2",2,"1,2,3",1,"1,4,5","1,2,3,4","1,2,5"
efdabe03,4,2,4,6,1,2024/11/14 12:19,70,70,63,50,100,100,1,3,"3,4",1,5,2,"1,2",3,"1,2,3,4",2,"1,2,3","1,3,4,5",2,"2,5",2,3,"1,2,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
513881bc,4,1,4,6,6,2024/11/14 11:30,45,55,56.5,40,40,40,1,2,"1,2",3,2,5,4,2,"1,2",4,1,"3,4,5",1,"2,3,5",3,"1,3",5,"1,4","3,4","2,3"
513881bc,3,2,4,6,6,2024/11/14 11:17,64,80,54.25,50,100,40,1,4,"1,2",2,2,3,"1,3,4,5",3,"1,3,4",3,2,"1,3",1,"1,5",3,2,"1,2,3","1,2,3,4,5","1,2","1,5"
513881bc,4,2,3,14,4,2024/11/14 11:06,71,85,64.75,60,60,90,2,4,"1,2",2,3,5,"1,3,4,5",2,1,2,"1,2,4","3,4",1,"2,4",1,"1,2","3,4","1,2,3","1,2,3,4","1,2,3,4,5"
513881bc,3,2,4,6,6,2024/11/14 11:05,45,70,37.5,70,20,40,1,2,"1,2",2,6,3,"1,3,4,5",3,"1,2",3,2,3,3,"2,3",3,"1,2,3",3,5,"3,5","4,5"
513881bc,4,2,4,14,5,2024/11/14 11:05,70,100,48.5,80,80,90,2,4,"1,2",2,5,3,"1,2,3,4,5",3,"2,3",5,,"2,3",1,"1,3,4,5",2,"1,2,3","1,3","1,3,4,5","1,2,3,4,5","1,2,3,5"
513881bc,2,2,5,6,5,2024/11/14 11:05,80,95,60.5,80,100,100,2,4,"1,2",2,5,4,"1,3,4,5",3,"1,2",2,"1,2",3,1,"1,2,3,4,5",2,"1,2,3","1,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
513881bc,4,2,3,6,5,2024/11/14 11:04,73,85,53.5,80,100,80,1,3,"1,2",2,4,5,"1,3,4,5",3,"1,2",3,"2,3",3,1,"2,3,4,5",2,"1,2,3","1,2","1,2,3,4,5","1,2,3,4","1,3,4,5"
513881bc,4,2,3,6,4,2024/11/14 11:04,52,65,41.75,60,60,80,1,3,"1,2",3,6,4,"1,2,3,4,5",3,1,5,,"1,5",1,"1,3,5",3,"1,3","1,2","1,4,5","2,3,4","1,2,3,4,5"
513881bc,3,2,4,6,6,2024/11/14 11:03,54,80,67.5,30,40,30,2,3,"1,2,5",2,4,5,"1,4,5",1,"1,2",2,"1,2,3","3,4",1,"1,2,4,5",2,3,1,"3,4",1,"2,5"
513881bc,3,1,4,6,6,2024/11/14 11:03,61,80,50.25,60,60,50,1,3,"1,2",2,3,5,"1,2,4,5",3,"1,2,3",4,2,"2,3",1,"1,2",3,"2,3","1,2","1,2,5","1,3,4","1,5"
513881bc,4,2,4,6,1,2024/11/14 11:03,77,100,61.5,50,100,90,2,4,"1,2",2,5,3,"1,2,3,4,5",1,"2,3",2,"1,2",3,1,"1,2,4",3,"1,2",1,"1,2,3,4,5","1,2,3,4","1,2,3,4,5"
513881bc,3,2,4,6,4,2024/11/14 11:02,70,90,60.5,90,60,50,1,4,"1,2,5",2,3,3,"1,2,3,4,5",2,"1,3",3,2,"3,4",1,"1,3,4,5",2,"1,2,3","1,2,3","1,3,4","1,3,4","2,4"
513881bc,4,1,4,6,1,2024/11/14 11:01,72,80,62,40,100,100,2,3,"1,2",2,4,4,"1,4,5",1,"1,2,3,4",3,2,3,1,"1,5",2,2,"1,2","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
513881bc,4,2,4,6,4,2024/11/14 11:01,71,75,63.5,80,60,100,1,4,"1,2",2,1,5,"3,4,5",3,"1,2",1,2,"1,2,3,5",1,"1,2",2,"1,2,3","2,4","1,4,5","1,2,3,4,5","1,2,3,4,5"
513881bc,3,2,4,6,6,2024/11/14 11:01,57,80,44.75,80,100,20,2,4,"1,2",2,3,5,"1,4,5",2,1,3,1,3,1,1,2,"1,2,3","1,4","1,2,3,4,5",1,5
513881bc,4,2,4,14,5,2024/11/14 11:01,75,95,50.75,90,80,90,2,2,"1,2",2,5,5,"1,2,3,4,5",2,1,4,2,3,1,3,1,"1,2,3","1,2,4","1,3,4,5","1,2,3,4,5","1,3,4,5"
513881bc,3,2,4,6,6,2024/11/14 11:01,49,80,32.75,20,80,50,1,3,"1,2,3,4,5",2,4,4,"1,4,5",4,2,5,,3,2,"1,2,4,5",2,1,5,"1,3,4,5","1,4,5","3,5"
513881bc,3,2,4,6,5,2024/11/14 10:58,63,85,41,90,100,60,1,4,"1,2",3,5,3,"1,2,4,5",4,5,4,"1,2,3",5,1,"1,2,3,4,5",2,"1,2,3","1,2,3","1,2,3,4,5","2,3,4","1,2,3"
513881bc,2,1,4,14,5,2024/11/14 10:58,74,85,64.5,60,100,80,2,3,"1,2",2,5,4,"1,4,5",2,"1,3",2,"1,2",3,1,"1,2,3,4,5",2,2,"1,2,3,4","1,2,3,4,5","1,3,4,5","1,2,3,5"
513881bc,2,2,5,14,5,2024/11/14 10:58,78,80,73.25,70,100,50,2,3,"1,2,3,4,5",2,3,4,"2,4,5",3,"1,2,3",3,3,"3,4",1,"1,2,3,4,5",1,"1,2","1,2,4","1,2,3,4,5","3,5","2,3,5"
806a7e39,2,2,4,6,6,2024/11/14 10:51,52,75,45.75,60,60,40,2,3,"1,2",2,3,3,"4,5",3,1,4,"1,2,3",3,1,"1,2,4,5",3,"1,2","1,2","1,4,5",5,"1,2,3"
kellylung,4,2,4,1,4,2024/11/14 09:44,72,85,65.25,70,60,90,2,3,"1,2,5",2,5,5,"4,5",3,"1,2,3",2,2,"1,2,3,4,5",2,"2,3,4",2,"1,2,3",1,"1,3,4","1,2,3,4,5","1,3,4,5"
c21ae4a2,3,2,4,1,3,2024/11/14 09:38,34,65,20.5,40,20,20,1,3,"1,2",2,2,3,4,3,"1,2",5,,6,3,6,3,"1,2",5,1,4,4
c719d3b1,3,2,4,2,5,2024/11/14 09:35,85,85,70.5,80,100,100,1,4,"1,2,5",2,4,3,"4,5",2,"1,2",3,"1,2,4",3,1,"1,2,3,4,5",1,"1,2,3","1,2","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
F_AbwBz2AMFQVpqjdc,1,1,4,10,4,2024/11/14 09:32,56,85,25,80,80,70,2,4,"1,2",2,5,5,"1,4",4,5,5,,3,1,5,2,"1,2,3","2,4","1,3,4,5","1,3,4","1,2,3,5"
c5334e12,4,2,4,1,4,2024/11/14 09:24,62,80,48.75,70,60,100,2,3,"1,2,5",2,5,3,4,3,3,4,2,"2,3,5",1,"2,4,5",2,"1,2,3",2,"1,3,4","1,2,3,4,5","1,2,3,4,5"
vvangeli45web06,4,2,5,6,4,2024/11/14 09:13,65,75,60.75,50,60,80,2,3,"3,4",1,4,3,"1,4",2,1,3,"1,2",3,1,"1,3,4",1,"1,2",2,"1,3,4","1,2,4,5","1,2,4,5"
b15203bb,3,2,4,1,5,2024/11/13 22:49,68,95,49.75,80,100,70,1,4,"1,2",2,4,5,"1,2,3,4,5",2,1,4,3,"2,3",1,"1,2,4",3,"1,2,3","1,2","1,2,3,4,5","2,4","1,2,3,4,5"
a087780web41,3,2,4,3,4,2024/11/13 22:42,71,80,60.5,80,60,100,2,3,"1,2",2,4,3,"1,3,4",3,"1,3",5,,"1,2,3,4,5",1,"1,2,3,4,5",2,"1,2,3","1,2","1,3,4","1,2,3,4,5","1,2,3,4,5"
joyceviolin,3,2,5,21,1,2024/11/13 20:48,58,50,57.5,40,100,70,2,2,4,3,3,4,4,3,"1,2",2,"1,2,3","3,4",1,"2,4,5",2,"1,3",5,"1,2,3,4,5","1,3,4","1,3,4,5"
earvinteweb64,4,1,5,2,6,2024/11/13 20:06,48,35,62.5,60,80,50,1,1,4,1,2,5,6,2,"1,2",2,"2,4","1,3,4",2,"1,2,4,5",2,"2,3","2,3","1,3,4,5","1,3","1,4,5"
elaine964444,2,2,3,6,1,2024/11/13 19:15,58,55,51.25,60,80,70,2,2,2,3,3,3,"1,4,5",3,"1,2,3",3,1,"1,3",1,5,2,"1,2,3",5,"1,2,3,4","1,3,5","1,3,4,5"
kuku4848,5,2,4,19,4,2024/11/13 16:57,58,60,57.75,50,40,90,2,2,4,1,2,3,"1,4,5",2,3,2,2,"2,3,5",1,"1,5",2,2,"1,2,3","1,3","1,2,4,5","1,2,3,4,5"
ycfdanielweb20,2,1,5,2,6,2024/11/13 16:41,61,70,57.5,50,80,50,1,2,"1,2",2,3,3,4,3,"1,2",2,"1,2",4,1,"1,2,4,5",2,2,"1,3,4","1,2,3,4",1,"1,3,4,5"
glee439payapp09,2,2,4,6,2,2024/11/13 15:25,45,75,33.75,20,40,60,2,3,"1,2,5",2,2,5,"1,2,4,5",2,1,5,,6,1,5,2,1,5,"3,4",1,"1,2,3,4,5"
c0bfbd51,1,1,4,6,6,2024/11/13 15:24,47,70,32.75,30,80,50,1,3,"1,2",3,4,3,"4,5",3,2,5,,6,1,"1,5",3,2,1,"1,3,4,5","1,2","2,3,5"
G_107264533621805411,1,2,4,6,5,2024/11/13 15:21,54,55,34,90,80,100,1,3,1,2,3,2,"1,4,5",3,5,3,"1,2",6,1,1,2,"1,2,3","1,2,4","1,2,3,4","1,2,3,4,5","1,2,3,4,5"
G_107264533621805411,1,2,4,6,4,2024/11/13 15:14,51,55,34,80,80,80,1,3,1,2,3,2,"1,4,5",3,5,3,"1,2",6,1,1,2,"1,2,3","1,4","1,2,3,4","1,4,5","1,2,3,4,5"
G_114891335178395232,4,1,5,8,1,2024/11/13 11:39,70,80,56.5,60,80,100,2,4,"1,2",2,5,2,"4,5",2,"1,2",1,2,4,2,"1,2,4",2,"1,3","1,2","1,2,3,4","1,2,3,4,5","1,2,3,4,5"
cd9ce661,4,2,4,7,5,2024/11/13 10:59,81,70,66.75,100,100,100,1,2,"1,2",2,2,4,"1,4,5",2,2,1,2,"3,4,5",1,"1,2,4,5",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
e339c14d,3,2,4,2,1,2024/11/13 10:15,78,95,63.5,50,100,100,1,4,"1,2,5",2,5,4,"1,3,4,5",2,"1,2",3,1,"1,3,5",1,"1,2,4,5",2,3,"1,2,3","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
julie0321app77,4,2,4,1,5,2024/11/13 10:08,82,95,63,100,100,100,2,3,"1,2",2,5,5,"1,2,3,4,5",3,5,1,2,6,1,"1,2,3,4,5",1,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
hfchou,4,2,5,19,5,2024/11/13 10:06,86,85,67,100,100,100,2,4,"1,2,5",2,5,3,"1,4",3,"1,2,3,4",3,2,"2,3,4,5",1,"1,2,4",2,"1,2,3","1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
L_U33540378d1a7d5e9a,3,2,4,1,5,2024/11/13 10:05,66,60,67.5,80,100,50,1,2,1,2,2,3,"1,4,5",2,"2,3",2,"2,3","2,3,4",1,"1,2,4,5",2,"1,2,3","1,2","1,2,3,4,5","1,2,3","1,3"
choukevin66,3,1,4,1,5,2024/11/13 10:04,74,90,60.25,90,100,50,1,4,"1,2",2,4,3,"1,2,4,5",3,"1,2,3",3,"1,2,4",3,1,"1,2,3,4,5",2,"1,2,3","1,2,3","1,2,3,4,5","1,2,3","1,3"
portiaatw,3,2,4,2,5,2024/11/13 10:01,79,90,66.5,100,80,90,1,3,"1,2",2,5,4,"1,3,4,5",2,"1,2",3,1,"1,3,4",1,"1,2,3,4,5",2,"1,2,3","1,2,3,4","1,3,4,5","1,2,3,4,5","1,2,3,4"
AMJenny,3,2,4,6,1,2024/11/13 09:37,70,80,53.25,50,100,100,2,2,"1,2,5",2,5,5,"1,4",3,"1,3,4",4,"1,3","1,3",1,"3,4,5",2,"1,3",1,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5"
